cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
0.0029125155661620106,6.614942684621642e-05,0.00031978709655668266,0.20685458406071539,0.0,0.045454545454545456,0.09090909090909091
