fold_id,train_start,train_end,test_start,test_end,retrained,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,forecast_target_corr,inverted_forecast_target_corr,effective_forecast_target_corr,forecast_q1_mean_pnl,forecast_q2_mean_pnl,forecast_q3_mean_pnl,forecast_q4_mean_pnl,forecast_q5_mean_pnl
0.0,2019-01-02,2019-03-26,2019-03-27,2019-04-23,yes,-0.03533613094775401,-8.081567494002323e-05,0.0013746327415323101,-0.05879073915403585,-0.04029293841489723,0.3068181818181818,0.5568181818181818,0.9636363636363636,0.6909090909090909,245.0,0.04006989206048615,-0.04006989206048615,-0.04006989206048615,-2.4232990891271848e-05,-1.3890765579298657e-05,1.2542415350308212e-05,-6.28510915204152e-05,-5.0234787130189486e-05
1.0,2019-01-30,2019-04-23,2019-04-24,2019-05-21,yes,-0.08396764956804126,-0.0001970435999152157,0.0021273191727425988,-0.09262531097352054,-0.09875090987021895,0.35909090909090907,0.5863636363636363,1.0636363636363637,0.7113636363636363,258.0,-0.044461577535166,0.044461577535166,0.044461577535166,-7.010892142826118e-05,4.033339353453381e-06,-3.6398096412637666e-05,-7.927697879269416e-05,-0.00014424832614441427
2.0,2019-02-27,2019-05-21,2019-05-22,2019-06-18,yes,0.014301567108934155,3.337149808623824e-05,0.0014840250035054873,0.022487153523296312,-0.019953755317941413,0.29772727272727273,0.4909090909090909,0.8886363636363637,0.6454545454545455,216.0,0.06726171511101776,-0.06726171511101776,-0.06726171511101776,8.910592684447664e-05,1.055158354237522e-05,-1.455068876176646e-05,-4.560866884579246e-05,2.053628194464709e-05
3.0,2019-03-27,2019-06-18,2019-06-19,2019-06-28,yes,-0.008306754450018605,-4.68966461195092e-05,0.0009993327836518775,-0.04692795721975021,-0.016507414307201262,0.25,0.4602272727272727,0.6761363636363636,0.5113636363636364,81.0,0.07206954672670596,-0.07206954672670596,-0.07206954672670596,-5.59584369598465e-05,-1.3319068423980302e-05,4.776263761724295e-06,1.1042036667394661e-05,-2.7460498153464905e-05
