date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,SPY,XLK,QQQ
2020-07-01,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0007901153419140484,-0.0,6.247432717965762e-06,6.656300780956425e-06,0.00011694562001793313
2020-07-02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0011506150464794492,0.0,1.382396918382826e-06,4.6724976541332954e-05,4.296153022068458e-05
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005682186809416596,0.0,-1.3847062362304363e-05,0.00020866211344806263,7.807317712215433e-05
2020-07-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00042148741972187586,-0.0,1.753734555657805e-07,-0.00014016422807099302,-7.833982327354521e-06
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007486540469344359,0.0,1.3304436987544745e-05,0.00018722356983191132,1.7677617931473582e-05
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.00014990909612673704,0.0,-1.6764119395559314e-05,4.710083511500935e-05,-1.2227951140029437e-05
2020-07-10,0.0,-0.0,-0.0,0.0003214040461354018,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,9.552049568634488e-05,-5.874426181416075e-06,-0.00011172170076268479
2020-07-13,-0.0,-0.0,-0.0,0.001289013123483459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.939917019381789e-05,-0.0004544408086731096,0.0003486964991297729
2020-07-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-15,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-17,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-07-23,-0.0,-0.0,-0.0,-0.0006624312974244807,0.0018294723716146086,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.00023150167370352377,0.0003071699779553558,-0.0008094279002821331
2020-07-24,-0.00012401602389362993,-0.0,0.0,-0.0006304311251005682,-0.007636738793608141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.00011259315247320169,0.0002674361522470848,-0.00026656645959436445
2020-07-27,0.0011711886677590701,0.0,0.0,0.0011140855751849198,-0.0,0.0,0.0,0.0,-0.0010184058135681141,-0.0,0.0,0.0,-5.7076815796776324e-05,-0.0006417053120983414,0.00016272434577016952
2020-07-28,-0.0008282010556920317,-0.0,-0.0,-0.0008596569999555602,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.681427915730752e-05,0.0003398977590354219,-0.00011152884384190028
2020-07-29,0.0009493493899153858,-0.0005023682923060509,0.0,0.000243427939444493,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.00015870057624904372,-0.00021982906043556757,0.00017007133353883914
2020-07-30,0.0006013773275094653,3.92195333374807e-05,0.0,0.0005233963567412815,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,4.530555449086658e-05,-8.650933246009593e-05,7.707733881422384e-05
2020-07-31,0.004978175942913655,0.0,0.0,0.0007394584962257322,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0007424948472522502,-0.0,-3.764490472865083e-05,-0.0002411898708279384,4.8885101586744e-05
2020-08-03,0.0,0.0,0.0,0.0007022279130403517,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018496532858458888,0.0,-3.2982770249333584e-05,-0.00015079685311683607,0.00015482278553773438
2020-08-04,-0.0003327970566574607,-0.0,0.0,0.001102227449133589,0.0,-0.0,-0.0,0.0005378096773782159,0.0,0.0,-0.0006166759951651015,0.0,-7.343436907292405e-05,1.1271258979635838e-05,6.050053978442117e-05
2020-08-05,-0.00018090609215179167,-0.0,0.0,0.00017479080922790896,0.0,0.0,0.0,-0.0003578962649288832,-0.0,-0.0,-0.00019789537392476766,0.0,-0.00011525757835224763,1.6739027573302664e-05,3.985882560926135e-05
2020-08-06,-0.0017147216516986354,0.0,0.0,-5.768939458865706e-05,0.0,0.0,0.0,0.00046267417418568513,-0.0,-0.0,0.0001483480521818653,0.0,-0.0001246947681392965,6.087862975945988e-05,0.00021632834192529998
2020-08-07,0.0012399808861302214,-0.0,-0.0,-0.0004930660176833865,-0.0,-0.0,-0.0,-0.00035714437561901126,-0.0,-0.0,0.0012813614465430946,-0.0,-1.3607850330032031e-05,-7.130029277204924e-05,-0.00018619590367696304
