date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2022-06-02,0.0559172630898961,0.05,0.05,0.0559172630898961,0.1059172630898961,0.0059172630898960965,0.1059172630898961,0.0,1.0
2022-06-03,0.05741842311381789,0.05,0.05,0.05741842311381789,0.10741842311381788,0.007418423113817886,0.0015011600239217895,0.0,1.0
2022-06-06,0.05628042740046087,0.05,0.05,0.05628042740046087,0.10628042740046087,0.006280427400460864,0.001137995713357022,0.0,1.0
2022-06-07,0.1185770328986863,0.1,0.1,0.1185770328986863,0.2185770328986863,0.0185770328986863,0.11229660549822544,0.0,1.0
2022-06-08,0.11919751708226678,0.1,0.1,0.11919751708226678,0.21919751708226679,0.019197517082266774,0.0006204841835804747,0.0,1.0
2022-06-09,0.12945110786428055,0.1,0.15000000000000002,0.07945110786428053,0.22945110786428055,0.029451107864280526,0.08974640921798625,0.0,1.0
2022-06-10,0.130608313751415,0.1,0.15000000000000002,0.08060831375141499,0.230608313751415,0.030608313751414984,0.0011572058871344576,0.0,1.0
2022-06-13,0.07267605998717198,0.05,0.1,0.02267605998717198,0.12267605998717199,0.02267605998717198,0.10793225376424301,0.0,1.0
2022-06-14,0.07185280145732038,0.05,0.1,0.02185280145732038,0.12185280145732039,0.02185280145732038,0.0008232585298516004,0.0,1.0
2022-06-15,0.0723731323566421,0.05,0.1,0.022373132356642095,0.1223731323566421,0.022373132356642095,0.0005203308993217137,0.0,1.0
2022-06-16,0.07174558943965541,0.05,0.1,0.021745589439655405,0.12174558943965541,0.021745589439655405,0.0006275429169866897,0.0,1.0
2022-06-17,0.07386520824131985,0.05,0.1,0.023865208241319852,0.12386520824131986,0.023865208241319852,0.002119618801664447,0.0,1.0
2022-06-21,0.059959066774664706,0.05,0.05,0.059959066774664706,0.10995906677466472,0.009959066774664703,0.08609385853334486,0.0,1.0
2022-06-22,0.05,0.0761317873635059,0.1,0.026131787363505896,0.1261317873635059,-0.026131787363505896,0.13609085413817062,0.0,1.0
2022-06-23,0.05978029852047792,0.05,0.05,0.05978029852047792,0.10978029852047792,0.009780298520477917,0.13591208588398382,0.0,1.0
2022-06-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.10978029852047792,0.0,1.0
2022-06-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-07-01,0.1080622355988475,0.1,0.1,0.1080622355988475,0.2080622355988475,0.0080622355988475,0.2080622355988475,0.0,1.0
2022-07-05,0.07969896054250353,0.1,0.15000000000000002,0.02969896054250353,0.17969896054250356,-0.02030103945749647,0.12836327505634398,0.0,1.0
2022-07-06,0.1,0.10560113247016562,0.2,0.0056011324701656165,0.20560113247016562,-0.0056011324701656165,0.08530009301266915,0.0,1.0
2022-07-07,0.1,0.10558127608026449,0.2,0.005581276080264486,0.2055812760802645,-0.005581276080264486,1.9856389901130866e-05,0.0,1.0
2022-07-08,0.1,0.10696466778418018,0.2,0.00696466778418018,0.20696466778418018,-0.00696466778418018,0.0013833917039156943,0.0,1.0
2022-07-11,0.1,0.10722571231850457,0.2,0.007225712318504565,0.20722571231850456,-0.007225712318504565,0.0002610445343243853,0.0,1.0
2022-07-12,0.1,0.10760359167376654,0.2,0.007603591673766542,0.20760359167376655,-0.007603591673766542,0.0003778793552619772,0.0,1.0
2022-07-13,0.15000000000000002,0.15288501861024775,0.3,0.0028850186102477374,0.30288501861024775,-0.0028850186102477374,0.10471857306351881,0.0,1.0
2022-07-14,0.13388766290154608,0.15000000000000002,0.2,0.08388766290154609,0.2838876629015461,-0.016112337098453916,0.18677268151179383,0.0,1.0
2022-07-15,0.1,0.12917975999548828,0.2,0.029179759995488268,0.22917975999548829,-0.029179759995488268,0.3130674228970344,0.0,1.0
2022-07-18,0.1,0.1253031467601976,0.15000000000000002,0.07530314676019759,0.2253031467601976,-0.025303146760197584,0.09612338676470933,0.0,1.0
2022-07-19,0.05334516070138022,0.05,0.1,0.0033451607013802176,0.10334516070138022,0.0033451607013802176,0.1286483074615778,0.0,1.0
2022-07-20,0.05310856534564136,0.05,0.1,0.0031085653456413564,0.10310856534564136,0.0031085653456413564,0.00023659535573886115,0.0,1.0
2022-07-21,0.055910696553630304,0.05,0.05,0.055910696553630304,0.1059106965536303,0.005910696553630301,0.10280213120798895,0.0,1.0
2022-07-22,0.055903407222002266,0.05,0.05,0.055903407222002266,0.10590340722200227,0.005903407222002263,7.2893316280381315e-06,0.0,1.0
2022-07-25,0.05693590769715239,0.05,0.05,0.05693590769715239,0.10693590769715239,0.0069359076971523895,0.0010325004751501263,0.0,1.0
2022-07-26,0.05710576225432219,0.05,0.05,0.05710576225432219,0.1071057622543222,0.00710576225432219,0.0001698545571698004,0.0,1.0
2022-07-27,0.054193930330302655,0.05,0.05,0.054193930330302655,0.10419393033030266,0.004193930330302652,0.002911831924019538,0.0,1.0
2022-07-28,0.053593594727471106,0.05,0.1,0.0035935947274711028,0.10359359472747111,0.0035935947274711028,0.10060033560283155,0.0,1.0
2022-07-29,0.08846761513002546,0.1,0.15000000000000002,0.038467615130025466,0.1884676151300255,-0.011532384869974537,0.08487402040255437,0.0,1.0
2022-08-01,0.09671134104370616,0.1,0.15000000000000002,0.04671134104370616,0.1967113410437062,-0.0032886589562938426,0.1082437259136807,0.0,1.0
2022-08-02,0.1,0.13081508739610673,0.2,0.030815087396106722,0.23081508739610673,-0.030815087396106722,0.12752642843981288,0.0,1.0
2022-08-03,0.1,0.13237225684902554,0.2,0.03237225684902553,0.23237225684902554,-0.03237225684902553,0.0015571694529188107,0.0,1.0
2022-08-04,0.1,0.1302415658041988,0.2,0.030241565804198796,0.2302415658041988,-0.030241565804198796,0.0021306910448267366,0.0,1.0
2022-08-05,0.1,0.12704930663925196,0.2,0.027049306639251966,0.227049306639252,-0.027049306639251966,0.00319225916494683,0.0,1.0
2022-08-08,0.1,0.1267958487142284,0.2,0.026795848714228396,0.22679584871422842,-0.026795848714228396,0.00025345792502357023,0.0,1.0
2022-08-09,0.15000000000000002,0.20938534551564364,0.25,0.10938534551564363,0.3593853455156436,-0.05938534551564363,0.23258949680141527,0.0,1.0
2022-08-10,0.05692003519322789,0.1,0.15000000000000002,0.00692003519322789,0.15692003519322792,-0.04307996480677211,0.21630538070887154,0.0,1.0
2022-08-11,0.059296430357836806,0.1,0.15000000000000002,0.009296430357836803,0.15929643035783683,-0.0407035696421632,0.002376395164608913,0.0,1.0
2022-08-12,0.09245554065235567,0.1,0.1,0.09245554065235567,0.19245554065235568,-0.007544459347644333,0.13315911029451888,0.0,1.0
2022-08-15,0.09200462541280385,0.1,0.1,0.09200462541280385,0.19200462541280386,-0.007995374587196152,0.000450915239551819,0.0,1.0
2022-08-16,0.09197410548885412,0.1,0.1,0.09197410548885412,0.19197410548885413,-0.008025894511145881,3.051992394972891e-05,0.0,1.0
2022-08-17,0.11598983779519074,0.15000000000000002,0.15000000000000002,0.11598983779519074,0.26598983779519075,-0.03401016220480928,0.07401573230633662,0.0,1.0
2022-08-18,0.07413685496033184,0.1,0.1,0.07413685496033184,0.17413685496033185,-0.02586314503966816,0.0918529828348589,0.0,1.0
2022-08-19,0.07382503870306896,0.1,0.1,0.07382503870306896,0.17382503870306898,-0.026174961296931046,0.0003118162572628841,0.0,1.0
2022-08-22,0.04841457427584477,0.05,0.05,0.04841457427584477,0.09841457427584477,-0.0015854257241552303,0.07541046442722418,0.0,1.0
2022-08-23,0.048514001312436876,0.05,0.05,0.048514001312436876,0.09851400131243687,-0.0014859986875631268,9.94270365921035e-05,0.0,1.0
2022-08-24,0.048622197304251685,0.05,0.05,0.048622197304251685,0.09862219730425169,-0.0013778026957483175,0.00010819599181480927,0.0,1.0
2022-08-25,0.048142991951230514,0.05,0.05,0.048142991951230514,0.09814299195123052,-0.0018570080487694887,0.00047920535302117123,0.0,1.0
2022-08-26,0.05,0.06922555568900077,0.1,0.019225555689000765,0.11922555568900077,-0.019225555689000765,0.11736854764023129,0.0,1.0
2022-08-29,0.047840536350329046,0.05,0.05,0.047840536350329046,0.09784053635032905,-0.0021594636496709563,0.11706609203932981,0.0,1.0
