cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count
0.005944050852663585,6.805164156070646e-05,0.0011950296631352407,0.056945566842389835,-0.005036174587579878,0.022727272727272728,0.056818181818181816,0.056818181818181816,0.056818181818181816,5.0
