date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,SPY,XLK,QQQ
2020-07-01,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0007901153419140484,-0.0,1.8742298153897287e-05,1.9968902342869274e-05,0.0003508368600537994
2020-07-02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0011506150464794492,0.0,4.1471907551484776e-06,0.00014017492962399886,0.00012888459066205375
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005682186809416596,0.0,-4.154118708691309e-05,0.0006259863403441879,0.000234219531366463
2020-07-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00042148741972187586,-0.0,5.261203666973415e-07,-0.00042049268421297904,-2.350194698206356e-05
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007486540469344359,0.0,3.991331096263424e-05,0.0005616707094957339,5.303285379442075e-05
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.00014990909612673704,0.0,-5.029235818667795e-05,0.00014130250534502805,-3.668385342008831e-05
2020-07-10,0.0,-0.0,-0.0,0.0003214040461354018,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00028656148705903466,-1.7623278544248228e-05,-0.0003351651022880544
2020-07-13,-0.0,-0.0,-0.0,0.001289013123483459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00023819751058145369,-0.001363322426019329,0.0010460894973893188
2020-07-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-15,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-17,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
2020-07-21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2020-07-23,-0.0,-0.0,-0.0,-0.0006624312974244807,0.0018294723716146086,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0006945050211105713,0.0009215099338660674,-0.002428283700846399
