date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_SPY_exposure,net_XLK_exposure,net_QQQ_exposure
2020-07-01,0.0452017417825856,0.05,0.05,0.0452017417825856,0.0952017417825856,-0.004798258217414402,0.0952017417825856,-0.0008949989493296177,-0.0040946029463278955,-0.010077645365204353
2020-07-02,0.04393065852962528,0.05,0.05,0.04393065852962528,0.09393065852962529,-0.006069341470374728,0.02494418714214765,-0.0002517209114776877,-0.008040120261192451,-0.0063517116705382876
2020-07-06,0.045769696593138294,0.05271167292345459,0.05,0.048481369516592876,0.09848136951659288,-0.006941976330316296,0.02488389838160604,0.0009038909744848618,-0.012041997514803199,-0.003214568016242902
2020-07-07,0.043402599417465326,0.05005074763581501,0.05,0.04345334705328033,0.09345334705328033,-0.006648148218349689,0.012781542670589926,1.6915878605002808e-05,-0.013334250882682759,-0.0011332822564723488
2020-07-08,0.04398232003609362,0.05,0.05,0.04398232003609362,0.09398232003609362,-0.006017679963906386,0.011253299961224782,-0.0017460880364764085,-0.011563778931552512,-0.0013509063773356166
2020-07-09,0.04790804731294609,0.054373309458184034,0.05,0.05228135677113012,0.10228135677113012,-0.006465262145237944,0.016404474999050202,-0.002936320670287146,-0.013033028434028218,0.0014577698193946765
2020-07-10,0.09170781898455271,0.09925878162407614,0.05,0.14096660060862884,0.19096660060862886,-0.007550962639523422,0.18868524383749874,-0.009402736528043649,-0.021166536466807245,0.016419593874692044
2020-07-13,0.09248577598692212,0.10032896371981337,0.05,0.14281473970673547,0.19281473970673546,-0.00784318773289125,0.0034855392957283994,-0.009129836495106687,-0.021698755500534017,0.01677632123993779
2020-07-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.19281473970673552,0.0,0.0,0.0
2020-07-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.14174657185928746,0.14287080828075843,0.1,0.1846173801400459,0.2846173801400459,-0.0011242364214709977,0.2846173801400459,0.019286232227619958,0.011670703865966185,-0.030582190619762487
2020-07-24,0.18381601925898947,0.16810658990774913,0.15000000000000002,0.20192260916673857,0.35192260916673856,0.015709429351240353,0.09432835775033391,0.017425894973779082,0.02194296832880395,-0.02793867308632983
2020-07-27,0.17760246823044057,0.14652740495072442,0.15000000000000002,0.17412987318116496,0.324129873181165,0.031075063279716153,0.242057664998384,0.007855345152635789,0.04098712316427236,-0.009200822743480185
2020-07-28,0.12612620119513648,0.10401874603070246,0.1,0.13014494722583894,0.23014494722583895,0.02210745516443401,0.09398492595532604,0.005786017881889649,0.02888689746167783,-0.008708733731712156
2020-07-29,0.14452085538355822,0.13479966518609876,0.15000000000000002,0.12932052056965695,0.27932052056965695,0.00972119019745945,0.1307953378535269,0.012982951685306554,0.015283603376726358,-0.014840285127852737
2020-07-30,0.14428253076470854,0.13449885382795868,0.15000000000000002,0.12878138459266725,0.27878138459266727,0.00978367693674987,0.0017829009550412306,0.012675387069584612,0.01549089753973494,-0.014760843588236185
2020-07-31,0.10829115863448356,0.09368866866699432,0.15000000000000002,0.05197982730147788,0.2019798273014779,0.014602489967489227,0.17680155729118935,0.004782642813078605,0.009780246742586172,-0.002763719544827851
2020-08-03,0.0846191924627108,0.08287428357425149,0.1,0.06749347603696228,0.1674934760369623,0.0017449088884593095,0.08714241892097009,0.0047607605111586425,0.006197334013591856,-0.011539730820903593
2020-08-04,0.16219370363053237,0.15714430016521808,0.2,0.11933800379575044,0.31933800379575045,0.005049403465314267,0.1890285318403393,0.019048100055072695,-0.004403367547817101,-0.016327866995693684
2020-08-05,0.1619036064988831,0.1558438049955611,0.2,0.1177474114944442,0.3177474114944442,0.0060598015033220196,0.0023473629944478942,0.018614601665187032,-0.004529495996674045,-0.01610503950295366
2020-08-06,0.16241098626926848,0.15614950939222266,0.2,0.11856049566149114,0.31856049566149114,0.006261476877045827,0.001814196081103078,0.018716503130740886,-0.004362644010998021,-0.01644101807875814
2020-08-07,0.16236615465192114,0.15688931684476035,0.2,0.11925547149668148,0.3192554714966815,0.005476837807160781,0.003111775577966604,0.018963105614920116,-0.004750500095678281,-0.016038218121628763
2020-08-10,0.16478868152562978,0.15766373024878302,0.2,0.1224524117744128,0.3224524117744128,0.007124951276846751,0.00910205416631459,0.01922124341626101,-0.006542194701678376,-0.01505403247353155
2020-08-11,0.16544878746628786,0.1571374287995449,0.2,0.12258621626583274,0.3225862162658327,0.008311358666742957,0.001186407389896206,0.019045809599848293,-0.006655828593928222,-0.015160433894834395
2020-08-12,0.206634322330651,0.17566535015857077,0.25,0.1322996724892217,0.3822996724892217,0.030968972172080222,0.07764176354901203,0.025221783386190244,-0.003667777372991043,-0.015210330070559275
2020-08-13,0.25541013715130867,0.20848902994502588,0.3,0.16389916709633456,0.46389916709633455,0.046921107206282814,0.12774762731097306,0.021198205308537915,0.014964804673137364,-0.018470045717102895
2020-08-14,0.2535499132566257,0.2104335843702284,0.3,0.1639834976268541,0.4639834976268541,0.04311632888639729,0.019991709826448316,0.024544212034699225,0.012266982755376903,-0.0178499710855419
2020-08-17,0.30363219536562924,0.2715068364635326,0.35,0.2251390318291618,0.5751390318291618,0.032125358902096654,0.15863514889846514,0.03614856518182685,0.004353713639350665,-0.03454406512187641
2020-08-18,0.3056031498636581,0.2738084000299993,0.35,0.22941154989365736,0.5794115498936574,0.031794749833658834,0.005103455755037321,0.03601007556673658,0.0052593911099298556,-0.0352010499545527
2020-08-19,0.2905450787020434,0.27465821735379425,0.3,0.26520329605583765,0.5652032960558376,0.015886861348249126,0.12030510472893831,0.04155273911793142,-0.01214014493065825,-0.03470821463668955
2020-08-20,0.2569043408355433,0.2382984430096984,0.25,0.2452027838452417,0.4952027838452417,0.01860589782584489,0.30457635085445917,0.024596740204413825,0.021502740798818976,-0.03563478027851444
2020-08-21,0.27146896575952306,0.2646568483937312,0.3,0.23612581415325423,0.5361258141532542,0.006812117365791848,0.10416595756526548,0.027256696541966913,0.01096225292261016,-0.040489655253174356
2020-08-24,0.23355427561297165,0.21390032860128072,0.25,0.19745460421425232,0.4474546042142523,0.01965394701169093,0.11231469751240519,0.02306394201558286,0.014902834184844047,-0.027851425204323876
2020-08-25,0.24190678597734258,0.22074566799451611,0.25,0.21265245397185867,0.46265245397185867,0.02116111798282644,0.015197849757606345,0.02436163915777842,0.01588691684039361,-0.03063559532578085
2020-08-26,0.26589390706070576,0.258196315481993,0.3,0.22409022254269872,0.5240902225426987,0.007697591578712748,0.13437916890657856,0.03233542170956047,0.003730016784437193,-0.03863130235356857
2020-08-27,0.17460270327358673,0.1593611291154981,0.15000000000000002,0.18396383238908487,0.3339638323890849,0.015241574158088633,0.43777348072599476,0.008115844491998696,0.028337865213167335,-0.024867567757862252
2020-08-28,0.1202791766672396,0.0942469879859509,0.1,0.11452616465319049,0.2145261646531905,0.026032188681288704,0.14831901345527845,-0.001735760171081055,0.03141566266198363,-0.005023965384665477
2020-08-31,0.07747087055875834,0.06383432874402897,0.05,0.09130519930278731,0.14130519930278732,0.013636541814729376,0.1287863352422057,0.005127903513713113,0.016150206067629874,-0.009156956852919444
2020-09-01,0.1230489661994867,0.09750846938046458,0.1,0.12055743557995127,0.22055743557995128,0.025540496819022124,0.12637152799356163,-0.0012513436525959489,0.032502823126821526,-0.0064316450805662825
2020-09-02,0.0813369071879401,0.07622652320151888,0.1,0.057563430389458964,0.15756343038945897,0.005110383986421219,0.18767766384606477,9.995246051499457e-05,0.008642221939991299,-0.010445635729313368
2020-09-03,0.0836656198091364,0.07725596163566074,0.1,0.060921581444797146,0.16092158144479715,0.006409658173475653,0.007024825767601519,-0.0012873975319276643,0.009085320545220248,-0.00993447573778447
2020-09-04,0.07950655783437564,0.06960086802473173,0.1,0.049107425859107365,0.14910742585910736,0.009905689809643927,0.012168323643969886,5.9028009713350815e-05,0.006474594665197224,-0.009835519278125215
2020-09-08,0.09612424151684526,0.1,0.15000000000000002,0.04612424151684525,0.19612424151684527,-0.0038757584831547506,0.13798719622773165,-0.003849542724364271,-0.010317792589880657,-0.0012074118580368259
2020-09-09,0.09405041349113746,0.1,0.15000000000000002,0.04405041349113746,0.1940504134911375,-0.00594958650886254,0.0020738280257077916,-0.003440057116912044,-0.010246400151671872,-0.0009970138951285717
2020-09-10,0.09395932177099509,0.1,0.15000000000000002,0.04395932177099508,0.19395932177099512,-0.006040678229004922,0.007372849352922317,-0.003069848524554754,-0.01146002642380186,-0.00012323230864174674
2020-09-11,0.1329215620869686,0.16546789149811042,0.2,0.098389453585079,0.298389453585079,-0.03254632941114179,0.10516952566593439,-0.009843959964372602,-0.0177965607312836,0.0051559638327034665
2020-09-14,0.16102141950612164,0.22126620890101414,0.2,0.1822876284071358,0.3822876284071358,-0.06024478939489249,0.2738977176045132,0.007088736300338041,-0.02958659598124669,-0.02408721052079385
2020-09-15,0.16013321301077427,0.21655205069562034,0.2,0.17668526370639462,0.37668526370639466,-0.056418837684846054,0.009325088700730188,0.005517350231873445,-0.030207049981244877,-0.02317068768901323
2020-09-16,0.15265394281122857,0.18071174195026066,0.15000000000000002,0.18336568476148923,0.33336568476148926,-0.028057799139032072,0.08991612344285368,0.010237247316753545,-0.024667766249951692,-0.026216881353791174
2020-09-17,0.1292839886813364,0.13864332467026674,0.1,0.16792731335160316,0.26792731335160314,-0.00935933598893035,0.11782021401340276,0.012881108223422255,-0.01079133534607022,-0.03230332754770858
2020-09-18,0.14172041325045603,0.1676831914409865,0.15000000000000002,0.1594036046914425,0.3094036046914425,-0.025962778190530472,0.08922970029983433,0.005894397146995495,-0.01590900061934917,-0.03133113713080285
2020-09-21,0.14095023012703162,0.1659045764112882,0.15000000000000002,0.1568548065383198,0.3068548065383198,-0.024954346284256565,0.003338933206681046,0.005301525470429388,-0.01604068979494222,-0.03094272024740166
2020-09-22,0.143501862352081,0.1705940343122749,0.15000000000000002,0.16409589666435592,0.31409589666435594,-0.02709217196019388,0.007241090126036121,0.00686467810409163,-0.016555672497633372,-0.03127828161972697
2020-09-23,0.14318948562430361,0.1716791317474542,0.15000000000000002,0.1648686173717578,0.3148686173717578,-0.02848964612315058,0.006903516878384329,0.007226377249151386,-0.01747334628353798,-0.030256482257896566
2020-09-24,0.14027396666747075,0.16581425003865163,0.15000000000000002,0.15608821670612238,0.3060882167061224,-0.025540283371180902,0.008780400665635409,0.005271416679550542,-0.01685652643881482,-0.029901462450342087
2020-09-25,0.1402758866555961,0.16630568605476576,0.15000000000000002,0.15658157271036183,0.30658157271036185,-0.026029799399169648,0.001994561328972834,0.005435228684921911,-0.01710736732231217,-0.029651261562886527
2020-09-28,0.13893444440367334,0.16259759359245252,0.15000000000000002,0.15153203799612583,0.3015320379961258,-0.023663149188779195,0.034972575140801085,0.004199197864150834,-0.011673046500577065,-0.034638434967314044
2020-09-29,0.09105301467208542,0.11838679756847734,0.1,0.10943981224056275,0.20943981224056274,-0.02733378289639192,0.11626874004477747,0.0020995134746233796,0.004029419048202396,-0.030351004890695144
2020-09-30,0.0909862075271903,0.11864441788974354,0.1,0.10963062541693383,0.20963062541693384,-0.02765821036255324,0.0010474793928767403,0.0023058955694980187,0.003908910393749826,-0.03032873584239676
2020-10-01,0.13954622778919926,0.1642898439451617,0.15000000000000002,0.15383607173436092,0.30383607173436095,-0.024743616155962433,0.11765890867992604,0.004763281315053887,-0.012610283366739701,-0.033905125896326715
2020-10-02,0.09263938067795166,0.1,0.1,0.09263938067795166,0.19263938067795167,-0.007360619322048338,0.17929151626504597,-0.008608146464153404,-0.015351274437359078,-0.006920372657804739
