mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,-0.00044855269259258534,-7.100993482311453e-06,0.0007188138200775877,-0.1568205476098839,-0.0037553300292343383,0.22950819672131148,0.030221603808943173,0.061733519851913034,0.45901639344262296,1.8435178323455335,0.0004291148452944321,0.0008622754477154299,-0.00043316060242099864,28,0.5
mean_reversion,0.012354016958419534,0.0002018804067050821,0.0010827245324745195,2.959896084542411,-0.005191257278714501,0.4918032786885246,0.04534745817155498,0.15347885213130102,0.9016393442622951,2.766194948464854,0.013641382812230988,0.0013266780032209792,0.01231470480901001,55,0.5454545454545454
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
