cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover
-0.018903057668737788,-2.865323499182597e-06,0.00022886066745977883,-0.012519947315482527,-0.03273984036926314,0.07015151515151515,0.23
