,trend,trend,trend,trend,mean_reversion,mean_reversion,mean_reversion,mean_reversion,flat,flat,flat,flat
,gross_pnl,transaction_cost,net_pnl,turnover,gross_pnl,transaction_cost,net_pnl,turnover,gross_pnl,transaction_cost,net_pnl,turnover
date,,,,,,,,,,,,
2022-07-08,0.0,0.0,0.0,0.0,0.0007609267627875691,6.916958519578472e-07,0.0007602350669356113,0.0013833917039156943,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,0.0,-0.0011550135574223512,1.3052226716219265e-07,-0.0011551440796895133,0.0002610445343243853,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0044615876215208655,1.889396776309886e-07,0.004461398681843235,0.0003778793552619772,0.0,0.0,0.0,0.0
2022-07-13,1.0514471746058654e-05,2.558895174156025e-05,-1.5074479995501596e-05,0.10220507103984572,0.0006160170587061312,2.6770334790199154e-05,0.0005892467239159321,0.10692364410336452,0.0,0.0,0.0,0.0
2022-07-14,0.0,5.110253551992286e-05,-5.110253551992286e-05,0.10220507103984572,-0.00031313849619681055,4.2283805235974065e-05,-0.00035542230143278464,0.08456761047194812,0.0,0.0,0.0,0.0
2022-07-15,-0.0005373370539818047,5.296832629981545e-05,-0.0005903053802816202,0.10593665259963088,0.0003032911810996846,0.00010356538514870174,0.00019972579595098285,0.20713077029740348,0.0,0.0,0.0,0.0
2022-07-18,-0.0005355069232780647,4.797788738428299e-05,-0.0005834848106623477,0.09629158534233492,0.001357968731159797,8.380599807167264e-08,0.0013578849251617254,0.00016819857762560841,0.0,0.0,0.0,0.0
2022-07-19,-0.00025501607728461344,6.413180243180415e-08,-0.00025508020908704523,0.0001285198759784778,-0.0002911298928882551,6.426002192835709e-05,-0.0003553899148166122,0.1287768273375563,0.0,0.0,0.0,0.0
2022-07-20,-0.00014124920107739082,2.6856470700330805e-08,-0.00014127605754809115,5.371294140066318e-05,-0.0005908204723197076,9.144120716909978e-08,-0.0005909119135268767,0.0001828824143382049,0.0,0.0,0.0,0.0
2022-07-21,0.0,5.120523537967247e-05,-5.120523537967247e-05,0.10241047075934494,-0.0005684064177401328,1.9583022432200645e-07,-0.0005686022479644548,0.00039166044864401284,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,0.0,-7.900995700525944e-05,3.644665814019066e-09,-7.901360167107346e-05,7.2893316280381315e-06,0.0,0.0,0.0,0.0
2022-07-25,0.0,0.0,0.0,0.0,-0.00021552953731368723,5.162502375750631e-07,-0.0002160457875512623,0.0010325004751501263,0.0,0.0,0.0,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.00014859528548333257,8.492727858490021e-08,0.00014851035820474766,0.0001698545571698004,0.0,0.0,0.0,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0011451959335806185,1.455915962009769e-06,0.0011437400176186087,0.002911831924019538,0.0,0.0,0.0,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0037861012030502403,5.030016780141578e-05,0.0037358010352488247,0.10060033560283155,0.0,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0009544963530453306,4.243701020127719e-05,0.0009120593428440534,0.08487402040255437,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,1.4988692686447412e-06,5.412186295684035e-05,-5.262299368819561e-05,0.1082437259136807,0.0,0.0,0.0,0.0
2022-08-02,0.0018381822936314354,6.331195593857186e-05,0.0017748703376928635,0.12844190279926523,-0.0010611078573727287,4.5125828133458203e-07,-0.0010615591156540633,0.0009154743594523562,0.0,0.0,0.0,0.0
2022-08-03,-0.002701079495643707,6.532148470292654e-07,-0.002701732710490736,0.0013064296940585307,-0.0005054878227573039,1.2536987943014e-07,-0.0005056131926367341,0.00025073975886028,0.0,0.0,0.0,0.0
2022-08-04,0.0025281999279024576,1.0567986363676056e-06,0.00252714312926609,0.0021135972727352043,-0.001982776752460742,8.546886045762732e-09,-0.0019827852993467877,1.7093772091525405e-05,0.0,0.0,0.0,0.0
2022-08-05,-0.0006026495978382117,1.3193462828567717e-06,-0.0006039689441210684,0.0026386925657135435,-5.9964998131220807e-05,2.7678329961664324e-07,-6.024178143083745e-05,0.0005535665992332864,0.0,0.0,0.0,0.0
2022-08-08,-0.000466571346130253,3.4098725717884857e-09,-0.0004665747560028248,6.819745143576972e-06,0.0007883087936060915,1.233190899399966e-07,0.0007881854745161515,0.00024663817987999326,0.0,0.0,0.0,0.0
2022-08-09,-0.0015328521918196486,1.4172288837256476e-06,-0.0015342694207033743,0.0028344577674512955,-0.0015431467329993433,0.00011487751951698198,-0.0016580242525163253,0.22975503903396396,0.0,0.0,0.0,0.0
2022-08-10,0.0,6.391184033859137e-05,-6.391184033859137e-05,0.12782368067718275,0.00026843889145667396,4.424085001584439e-05,0.00022419804144082958,0.08848170003168879,0.0,0.0,0.0,0.0
2022-08-11,0.0,0.0,0.0,0.0,4.580574877944781e-05,1.1881975823044567e-06,4.461755119714335e-05,0.002376395164608913,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0,0.0,-0.0001409015175668979,6.657955514725943e-05,-0.00020748107271415731,0.13315911029451888,0.0,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0,0.0,0.00025744154087813353,2.254576197759095e-07,0.0002572160832583576,0.000450915239551819,0.0,0.0,0.0,0.0
2022-08-16,0.0,0.0,0.0,0.0,0.00035027894552789733,1.5259961974864456e-08,0.00035026368556592246,3.051992394972891e-05,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,0.0,0.0006957482394263389,3.700786615316831e-05,0.0006587403732731706,0.07401573230633662,0.0,0.0,0.0,0.0
2022-08-18,0.0,0.0,0.0,0.0,-0.002323738561657551,4.5926491417429455e-05,-0.00236966505307498,0.0918529828348589,0.0,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0,0.0,9.078559765333906e-05,1.5590812863144206e-07,9.062968952470761e-05,0.0003118162572628841,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,0.0,-0.00020426965032143275,3.7705232213612094e-05,-0.00024197488253504485,0.07541046442722418,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,0.0,-2.6656905621447324e-05,4.971351829605175e-08,-2.6706619139743375e-05,9.94270365921035e-05,0.0,0.0,0.0,0.0
2022-08-24,0.0,0.0,0.0,0.0,-5.9152489146982046e-05,5.409799590740463e-08,-5.920658714288945e-05,0.00010819599181480927,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,0.0,0.0,6.673538984893791e-05,2.396026765105856e-07,6.649578717242733e-05,0.00047920535302117123,0.0,0.0,0.0,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.0002005037285414921,5.8684273820115646e-05,0.00014181945472137644,0.11736854764023129,0.0,0.0,0.0,0.0
2022-08-29,0.0,0.0,0.0,0.0,5.229951059925364e-05,5.853304601966491e-05,-6.233535420411267e-06,0.11706609203932981,0.0,0.0,0.0,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09784053635032905,0.0,0.0,0.0,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,-0.0003293829633656554,4.5175112337824156e-05,-0.00037455807570347955,0.09035022467564831,9.366756443339647e-05,6.874809809783811e-05,2.4919466335558368e-05,0.1374961961956762,0.0,0.0,0.0,0.0
2022-09-06,-0.0011346880650574273,4.1408106571176434e-07,-0.001135102146123139,0.0009343107437200238,-8.942163583083938e-05,2.4938897570258092e-08,-8.944657472840964e-05,5.62708171559928e-05,0.0,0.0,0.0,0.0
2022-09-07,-0.00014942865985276396,1.3543588603799997e-08,-0.00014944220344136777,2.8468958189024895e-05,-0.0004907403191480209,5.445359665125032e-07,-0.0004912848551145334,0.0011446280684216242,0.0,0.0,0.0,0.0
2022-09-08,2.2906794441975747e-05,7.388669027419747e-07,2.2167927539233773e-05,0.0014777338054839453,0.0006890929193919433,4.972360632759327e-07,0.0006885956833286674,0.0009944721265518625,0.0,0.0,0.0,0.0
2022-09-09,0.0,4.4766160760221844e-05,-4.4766160760221844e-05,0.0908651787792232,-0.0003700283247294292,3.3075237859636225e-07,-0.0003703590771080256,0.0006713525015867999,0.0,0.0,0.0,0.0
2022-09-12,0.0,0.0,0.0,0.0,0.0,7.018145985469626e-05,-7.018145985469626e-05,0.14036291970939252,0.0,0.0,0.0,0.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,0.0,0.0,0.0,0.0,0.0027568243498326175,4.0210115913524936e-05,0.0027166142339190924,0.08042023182704987,0.0,0.0,0.0,0.0
2022-09-15,0.0001697159960736929,5.0867137360221e-05,0.0001188488587134719,0.101734274720442,0.0006106553603472896,3.186520479874812e-08,0.0006106234951424909,6.373040959749623e-05,0.0,0.0,0.0,0.0
2022-09-16,-0.00015836543970511544,3.15180909195682e-08,-0.000158396957796035,6.31351561802343e-05,0.0,4.0178895449314e-05,-4.0178895449314e-05,0.08048396223664736,0.0,0.0,0.0,0.0
2022-09-19,0.0005275520444009622,4.1765435093029866e-05,0.00048578660930793233,0.08353087018605973,0.0003354623502843175,4.884765158342916e-05,0.00028661469870088836,0.09769530316685832,0.0,0.0,0.0,0.0
2022-09-20,0.00012256894635010834,4.155780388888751e-05,8.101114246122083e-05,0.08395726145051549,0.0005991672750931492,2.0935343024676675e-07,0.0005989579216629024,0.00042294681224697844,0.0,0.0,0.0,0.0
2022-09-21,-8.474369631074384e-05,9.676908094058065e-08,-8.484046539168443e-05,0.0001935381618811613,0.0006014639871969199,4.991840157223032e-05,0.0005515455856246895,0.09983680314446063,0.0,0.0,0.0,0.0
2022-09-22,-0.000949172463139146,7.967526102189287e-08,-0.0009492521384001679,0.00015935052204378575,0.0006356077323926444,5.9874204038232426e-05,0.000575733528354412,0.11974840807646485,0.0,0.0,0.0,0.0
2022-09-23,0.0,4.9459706475253354e-05,-4.9459706475253354e-05,0.10140520625200385,0.0008803690571226601,6.137368813660913e-07,0.0008797553202412941,0.0012583195387649397,0.0,0.0,0.0,0.0
2022-09-26,0.0,0.0,0.0,0.0,-0.0009891663932260913,4.925991276079553e-07,-0.0009896589923536992,0.0009851982552159105,0.0,0.0,0.0,0.0
2022-09-27,0.0,0.0,0.0,0.0,-0.0004474794335608306,4.833088664600374e-07,-0.00044796274242729064,0.0009666177329200748,0.0,0.0,0.0,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0015031405809940212,6.93025977959727e-08,0.0015030712783962253,0.0001386051955919454,0.0,0.0,0.0,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0016471492209683186,4.893573851745968e-05,0.001598213482450859,0.09787147703491936,0.0,0.0,0.0,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0004315268102572621,1.4178861724740941e-06,0.00043010892408478803,0.0028357723449481884,0.0,0.0,0.0,0.0
2022-10-03,0.0,0.0,0.0,0.0,-0.00025800682847400063,5.088145295936673e-05,-0.0003088882814333674,0.10176290591873345,0.0,0.0,0.0,0.0
2022-10-04,0.0,0.0,0.0,0.0,-0.0005353552722795877,7.687153228616573e-08,-0.0005354321438118738,0.00015374306457233144,0.0,0.0,0.0,0.0
2022-10-05,0.0,0.0,0.0,0.0,0.00018599688618737374,1.773931739579085e-07,0.00018581949301341584,0.000354786347915817,0.0,0.0,0.0,0.0
2022-10-06,0.0,0.0,0.0,0.0,0.0007214756578413862,2.205247555291806e-08,0.0007214536053658334,4.410495110583612e-05,0.0,0.0,0.0,0.0
2022-10-07,0.0,0.0,0.0,0.0,0.0011437126438559853,1.9175233131957237e-07,0.0011435208915246658,0.00038350466263914473,0.0,0.0,0.0,0.0
2022-10-10,0.0,0.0,0.0,0.0,0.0007653537029716284,5.168678479125209e-05,0.0007136669181803763,0.10337356958250418,0.0,0.0,0.0,0.0
2022-10-11,0.0,0.0,0.0,0.0,4.9722758495957e-05,5.720807891408464e-05,-7.485320418127646e-06,0.11441615782816929,0.0,0.0,0.0,0.0
2022-10-12,0.0,0.0,0.0,0.0,-0.00023417505053311956,1.9265693901020925e-08,-0.00023419431622702058,3.853138780204185e-05,0.0,0.0,0.0,0.0
2022-10-13,0.0,0.0,0.0,0.0,3.734879771316959e-05,5.111233084572228e-05,-1.3763533132552689e-05,0.10222466169144456,0.0,0.0,0.0,0.0
2022-10-14,0.0,0.0,0.0,0.0,-7.612680923452902e-05,3.1655833830777565e-07,-7.644336757283679e-05,0.0006331166766155513,0.0,0.0,0.0,0.0
2022-10-17,0.0007053706705839904,2.76661117943567e-05,0.0006777045587896337,0.1029807726812042,-0.0016962778583893522,3.385819515166922e-05,-0.0017301360535410214,0.12602938657325602,0.0,0.0,0.0,0.0
2022-10-18,-0.0017776927314903527,0.0001020300543804177,-0.0018797227858707703,0.20811399161234995,-0.001033947653358329,1.0035028581790575e-06,-0.001034951156216508,0.002046877135156444,0.0,0.0,0.0,0.0
2022-10-19,0.0011885090703435618,3.610465255849022e-07,0.0011881480238179769,0.0007220930511698045,0.0005691409396707115,5.222026783921692e-05,0.0005169206718314945,0.10444053567843385,0.0,0.0,0.0,0.0
2022-10-20,7.002328060892865e-05,2.5777655454042622e-05,4.424562515488602e-05,0.09720386281096885,-0.0011907684233201717,2.753421801917421e-05,-0.0012183026413393459,0.10382760975740253,0.0,0.0,0.0,0.0
2022-10-21,-0.0015476781750182903,1.8626438945266632e-06,-0.001549540818912817,0.0037252877890533217,-0.0003320899426523297,1.9672593991001777e-06,-0.0003340572020514299,0.003934518798200351,0.0,0.0,0.0,0.0
2022-10-24,0.00056755593155045,4.871975668439693e-05,0.0005188361748660531,0.09743951336879386,-0.001067761071687782,1.0361898647069727e-06,-0.0010687972615524889,0.002072379729413945,0.0,0.0,0.0,0.0
2022-10-25,0.000243935627081054,2.5088856864818866e-06,0.0002414267413945721,0.005139126979619962,0.0005686102247914966,2.997640952433299e-08,0.0005685802483819723,6.140278760753681e-05,0.0,0.0,0.0,0.0
2022-10-26,0.0010663850735287378,5.054065134370267e-05,0.001015844422185035,0.10287005409316022,0.0015740353114170283,4.432657990899468e-07,0.0015735920456179384,0.0009022198075750026,0.0,0.0,0.0,0.0
2022-10-27,-0.0009831453686347707,4.824064587173163e-05,-0.0010313860145065024,0.10121464412095241,-0.0010382710855564015,4.9957876508642064e-05,-0.0010882289620650436,0.10481759936020503,0.0,0.0,0.0,0.0
2022-10-28,0.003403483227409093,4.964604365949798e-05,0.003353837183749595,0.10681949256938847,0.00040708978819102353,1.8131241820866808e-06,0.00040527666400893685,0.0039011568862191426,0.0,0.0,0.0,0.0
2022-10-31,-0.0007191249808497953,3.776828142942397e-06,-0.0007229018089927377,0.007553656285884782,-0.0012026911068464504,2.7524743525984175e-07,-0.0012029663542817103,0.0005504948705196827,0.0,0.0,0.0,0.0
2022-11-01,-0.0008221661517881103,1.6911510997226636e-07,-0.0008223352668980826,0.00033823021994453493,0.0003403069115628163,2.264802153660996e-07,0.0003400804313474502,0.00045296043073220216,0.0,0.0,0.0,0.0
2022-11-02,0.0002600723886104849,1.618155688749382e-08,0.0002600562070535974,0.0003644119992663383,0.0033115665775773815,1.3541847140618093e-08,0.003311553035730241,0.00030496519121010757,0.0,0.0,0.0,0.0
2022-11-03,0.0009576884927247001,1.6281481670643584e-07,0.0009575256779079936,0.00032562963341287166,-0.00038545962593290067,0.00010838402505612436,-0.000493843650989025,0.2167680501122487,0.0,0.0,0.0,0.0
2022-11-04,0.0017354828850973045,0.00010947939979867722,0.0016260034852986272,0.2189587995973544,0.0038186181326393125,5.35875227915858e-07,0.0038180822574113964,0.001071750455831716,0.0,0.0,0.0,0.0
2022-11-07,-0.0013297429538049422,7.807387469259129e-07,-0.0013305236925518682,0.001561477493851826,0.0011530225075641522,5.052608012434377e-05,0.0011024964274398085,0.10105216024868754,0.0,0.0,0.0,0.0
2022-11-08,-0.00042814067686575835,6.170412595196997e-05,-0.0004898448028177283,0.12575335784530467,-7.123905047746917e-06,5.80758458425081e-07,-7.704663506171998e-06,0.0011835890245145766,0.0,0.0,0.0,0.0
2022-11-09,-0.00019866325762774072,1.0730085579992862e-07,-0.00019877055848354066,0.0002146017115998572,0.0002657018991013948,3.155623685054815e-08,0.0002656703428645443,6.31124737010963e-05,0.0,0.0,0.0,0.0
2022-11-10,0.0,5.3759637535431245e-05,-5.3759637535431245e-05,0.10751927507086248,0.0007183346304862075,1.7610938895653087e-07,0.000718158521097251,0.0003522187779130617,0.0,0.0,0.0,0.0
2022-11-11,0.0,0.0,0.0,0.0,-0.0008049023394162086,0.00012069969328294871,-0.0009256020326991573,0.24139938656589743,0.0,0.0,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,-0.0009753892603976302,5.400049019395027e-05,-0.0010293897505915806,0.10800098038790054,0.0,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.00019348689464266573,4.3934057930400393e-07,0.00019304755406336172,0.0008786811586080079,0.0,0.0,0.0,0.0
2022-11-16,0.0,0.0,0.0,0.0,0.0011339688871678337,2.439657669004412e-07,0.0011337249214009332,0.00048793153380088244,0.0,0.0,0.0,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.001585782264825554,2.89864826229818e-07,0.0015854923999993242,0.000579729652459636,0.0,0.0,0.0,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.0008897232609540912,7.628411241385885e-08,0.0008896469768416773,0.0001525682248277177,0.0,0.0,0.0,0.0
2022-11-21,0.0,0.0,0.0,0.0,-0.001412806648352343,3.748340846937565e-07,-0.0014131814824370366,0.0007496681693875129,0.0,0.0,0.0,0.0
2022-11-22,0.0,0.0,0.0,0.0,-0.0019938394578634254,0.00011492380515421675,-0.002108763263017642,0.22984761030843348,0.0,0.0,0.0,0.0
2022-11-23,0.0,0.0,0.0,0.0,5.608537209679824e-05,6.171355352936862e-05,-5.628181432570378e-06,0.12342710705873725,0.0,0.0,0.0,0.0
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219145075303689,0.0,0.0,0.0,0.0
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,9.448678181496504e-05,4.973098520830123e-05,4.4755796606663806e-05,0.09946197041660246,0.0,0.0,0.0,0.0
2022-12-02,0.0,0.0,0.0,0.0,9.020945214491935e-05,5.106562744238964e-05,3.914382470252971e-05,0.10213125488477928,0.0,0.0,0.0,0.0
2022-12-05,0.0,0.0,0.0,0.0,-0.002827539260115082,5.06605725599206e-08,-0.0028275899206876417,0.0001013211451198412,0.0,0.0,0.0,0.0
2022-12-06,0.0,0.0,0.0,0.0,0.0002839224946029427,4.413748745826056e-07,0.00028348111972836007,0.0008827497491652112,0.0,0.0,0.0,0.0
2022-12-07,0.0,0.0,0.0,0.0,-0.00034205197146743575,2.6253160357029087e-07,-0.00034231450307100605,0.0005250632071405817,0.0,0.0,0.0,0.0
2022-12-08,0.0,0.0,0.0,0.0,-0.0013953859990795516,4.617039513476265e-07,-0.0013958477030308993,0.000923407902695253,0.0,0.0,0.0,0.0
2022-12-09,0.0,0.0,0.0,0.0,-0.0008734816439028329,3.5651705941823484e-07,-0.0008738381609622512,0.0007130341188364697,0.0,0.0,0.0,0.0
2022-12-12,0.0,0.0,0.0,0.0,-7.041247947647171e-06,5.142477677195612e-05,-5.846602471960329e-05,0.10284955354391223,0.0,0.0,0.0,0.0
2022-12-13,0.0,0.0,0.0,0.0,-0.0006934997129801675,2.913804169354939e-08,-0.0006935288510218611,5.8276083387098776e-05,0.0,0.0,0.0,0.0
2022-12-14,0.0003749726370946754,5.158650584977458e-05,0.00032338613124490085,0.10317301169954918,-0.0007204713749932331,1.5770930863746866e-07,-0.0007206290843018706,0.00031541861727493736,0.0,0.0,0.0,0.0
2022-12-15,-2.342442004044142e-05,1.2667010396149905e-09,-2.3425686741481034e-05,2.5334020792300294e-06,-0.00044385166940949733,1.7990282556684672e-07,-0.0004440315722350642,0.0003598056511337003,0.0,0.0,0.0,0.0
2022-12-16,-0.0002820087159496444,4.101743616415033e-08,-0.00028204973338580855,8.216660951226862e-05,-0.0002983433431795455,5.112545749492373e-05,-0.00034946880067446924,0.10241511647168805,0.0,0.0,0.0,0.0
2022-12-19,-0.001281616849180323,4.953896417677033e-05,-0.0013311558133570934,0.09953150616402998,-0.00022569537483443946,1.1313548603462581e-07,-0.0002258085103204741,0.00022730683842005217,0.0,0.0,0.0,0.0
2022-12-20,0.0020799091463091783,4.746273122891935e-07,0.002079434518996889,0.000949254624578393,0.0003876615846588526,1.0877394920939742e-07,0.00038755281070964324,0.00021754789841879618,0.0,0.0,0.0,0.0
2022-12-21,-0.0003493916001640912,5.109661036019032e-05,-0.00040048821052428155,0.10219322072038062,-0.0004215369876116892,3.356294120065995e-08,-0.00042157055055288986,6.712588240131989e-05,0.0,0.0,0.0,0.0
2022-12-22,0.0,4.979283491051566e-05,-4.979283491051566e-05,0.09958566982103133,-0.0005880436194715126,8.285071544004291e-08,-0.0005881264701869526,0.00016570143088008582,0.0,0.0,0.0,0.0
2022-12-23,0.0,0.0,0.0,0.0,5.283964879238827e-05,1.7825990285184195e-07,5.266138888953643e-05,0.0003565198057036839,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0,-0.0006985317034102187,3.6317856031115036e-08,-0.0006985680212662498,7.263571206223007e-05,0.0,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0,-0.00035342884844543026,3.598447547245587e-08,-0.0003534648329209027,7.196895094491174e-05,0.0,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.00010105132852875585,2.7907416202427315e-08,0.00010102342111255342,5.581483240485463e-05,0.0,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0,-8.58892227655178e-06,4.702583343326877e-07,-9.059180610884468e-06,0.0009405166686653754,0.0,0.0,0.0,0.0
2023-01-03,0.0,0.0,0.0,0.0,-0.00040441480224132943,5.350033333129112e-09,-0.00040442015227466256,1.0700066666258223e-05,0.0,0.0,0.0,0.0
2023-01-04,-0.0003712663017101746,5.2166371516381164e-05,-0.0004234326732265558,0.10469179401799461,0.0018908606819213558,8.960855674280218e-08,0.001890771073364613,0.00017983387174669296,0.0,0.0,0.0,0.0
2023-01-05,-0.0005567263682096736,4.3094981836169864e-07,-0.0005571573180280353,0.0008765792956979129,-0.00045385918601260395,5.103641586314976e-05,-0.0005048956018757537,0.10381131065872083,0.0,0.0,0.0,0.0
2023-01-06,-0.00019476889484721835,8.924848610880747e-08,-0.00019485814333332715,0.00025622895514636895,-0.001606728560547522,4.991334252342897e-07,-0.0016072276939727563,0.0014329927778325563,0.0,0.0,0.0,0.0
2023-01-09,-0.0016418434737666921,6.020302442570006e-05,-0.0017020464981923923,0.12040604885140012,0.001531753802798717,6.346868395286018e-07,0.0015311191159591885,0.0012693736790572036,0.0,0.0,0.0,0.0
2023-01-10,-0.00041805947326105077,3.0603415134830145e-08,-0.0004180900766761856,0.0005193703574886965,0.0004547966822508513,3.878013774389108e-08,0.0004547579021131074,0.000658137463246139,0.0,0.0,0.0,0.0
2023-01-11,0.0,6.268132333470052e-05,-6.268132333470052e-05,0.1267500214777277,0.0005270767846899153,3.4493502284618444e-07,0.0005267318496670691,0.0006975047626343045,0.0,0.0,0.0,0.0
2023-01-12,0.0,0.0,0.0,0.0,8.01832981807178e-05,3.594104179009532e-05,4.4242256390622486e-05,0.07188208358019063,0.0,0.0,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.00021041403191415434,3.713787944768579e-07,0.00021004265311967747,0.0007427575889537158,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0006247417974327007,1.2569189332080345e-07,0.0006246161055393799,0.0002513837866416069,0.0,0.0,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,-0.00018189647253372766,3.559467092681047e-05,-0.00021749114346053815,0.07118934185362094,0.0,0.0,0.0,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0004207118094797205,9.794045242213223e-09,0.0004207020154344783,1.9588090484426446e-05,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,4.8532999230536776e-05,-4.8532999230536776e-05,0.09706599846107355,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.000154393886235926,4.55743343298184e-05,0.00010881955190610758,0.0911486686596368,0.0,0.0,0.0,0.0
2023-01-30,7.59499934860808e-06,2.8276198574457064e-05,-2.0681199225848984e-05,0.10300037692091302,0.0016500591456918273,3.625402167164573e-05,0.0016138051240201816,0.1320608174131186,0.0,0.0,0.0,0.0
2023-01-31,-0.000281868940024067,1.1312965010919864e-07,-0.0002819820696741762,0.00022625930021839824,0.0007821490773909053,7.201668262651379e-07,0.0007814289105646402,0.0014403336525302818,0.0,0.0,0.0,0.0
2023-02-01,-0.0008336500956061018,1.2502158173349985e-08,-0.0008336625977642751,2.500970718530976e-05,0.00076848131260815,0.00011598997453698376,0.0006524913380711662,0.2320299630974995,0.0,0.0,0.0,0.0
2023-02-02,0.00043707727503174967,6.364619933007041e-09,0.00043707091041181664,0.001431138732033814,-0.0014910537890978023,6.478856018186577e-09,-0.0014910602679538204,0.001456825683936236,0.0,0.0,0.0,0.0
2023-02-03,0.0016449929443387223,2.9496178537843924e-07,0.001644697982553344,0.0012780271331799473,-0.000606603235758677,8.007138819219883e-07,-0.000607403949640599,0.003469378467780823,0.0,0.0,0.0,0.0
2023-02-06,-0.00026429332385274136,1.8101649532526963e-07,-0.0002644743403480666,0.0004471231794080585,0.001028775314603979,1.9035543848525716e-08,0.0010287562790601305,4.701910106048868e-05,0.0,0.0,0.0,0.0
2023-02-07,-0.00033998983451231674,1.1597804517410271e-07,-0.00034010581255749085,0.00023312726438118325,-3.250983241550416e-05,4.6055886491423385e-05,-7.856571890692754e-05,0.09257685633757617,0.0,0.0,0.0,0.0
2023-02-08,-0.0002634261263223958,3.3268952009720894e-07,-0.00026375881584249296,0.0006653790401944179,-0.0005055796601706837,2.174013500156162e-07,-0.0005057970615206993,0.0004348027000312324,0.0,0.0,0.0,0.0
2023-02-09,-6.604112504601594e-05,4.086443476783997e-07,-6.644976939369434e-05,0.0008172886953567993,0.0003513308821999094,5.1301994845337765e-05,0.00030002888735457164,0.10260398969067552,0.0,0.0,0.0,0.0
2023-02-10,0.0,5.044966633203868e-05,-5.044966633203868e-05,0.10089933266407736,-0.00045636076435145436,2.2468144982755806e-07,-0.0004565854458012819,0.00044936289965511605,0.0,0.0,0.0,0.0
2023-02-13,0.0,0.0,0.0,0.0,-0.0007445210511451352,2.497848991560546e-07,-0.0007447708360442913,0.0004995697983121092,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,-1.76624674731487e-05,7.47971055232808e-07,-1.8410438528381507e-05,0.001495942110465616,0.0,0.0,0.0,0.0
