mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,-0.008981938259858269,-0.00015540904930199786,0.0005324697342146602,-4.633206391140739,-0.008981938259858269,0.05172413793103448,0.02152662410659353,0.027161610193498956,0.20689655172413793,1.2485441981824248,-0.008409007669971345,0.0006047171895445315,-0.009013724859515876,12,0.25
mean_reversion,0.0054517598104111276,9.48305803845751e-05,0.0014860855491211481,1.012989322976259,-0.010463912579651291,0.5344827586206896,0.034590291106784056,0.18968157794398657,0.9655172413793104,2.0062368841934752,0.006533199664470836,0.0010330260021654796,0.005500173662305356,56,0.5535714285714286
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
