date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2022-03-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-08,0.09030224415936827,0.1,0.1,0.09030224415936827,0.19030224415936828,-0.009697755840631733,0.19030224415936828,0.0,1.0
2022-03-09,0.05,0.1047416047184889,0.15000000000000002,0.00474160471848889,0.1547416047184889,-0.05474160471848889,0.14504384887785715,0.0,1.0
2022-03-10,0.05,0.10644696090400224,0.15000000000000002,0.006446960904002236,0.15644696090400226,-0.05644696090400224,0.0017053561855133459,0.0,1.0
2022-03-11,0.05,0.10533432615544464,0.15000000000000002,0.005334326155444623,0.15533432615544465,-0.055334326155444626,0.001112634748557613,0.0,1.0
2022-03-14,0.089149182154426,0.1,0.1,0.089149182154426,0.189149182154426,-0.010850817845574012,0.1444835083098706,0.0,1.0
2022-03-15,0.0900261429182237,0.1,0.1,0.0900261429182237,0.1900261429182237,-0.00997385708177631,0.0008769607637977017,0.0,1.0
2022-03-16,0.12424418128156023,0.15000000000000002,0.15000000000000002,0.12424418128156023,0.27424418128156025,-0.025755818718439794,0.08421803836333654,0.0,1.0
2022-03-17,0.12071325550836907,0.15000000000000002,0.15000000000000002,0.12071325550836907,0.2707132555083691,-0.029286744491630948,0.003530925773191154,0.0,1.0
2022-03-18,0.18769018178554617,0.2,0.2,0.18769018178554617,0.38769018178554615,-0.012309818214453844,0.1169769262771771,0.0,1.0
2022-03-21,0.18894321879223297,0.2,0.2,0.18894321879223297,0.388943218792233,-0.011056781207767041,0.0012530370066868024,0.0,1.0
2022-03-22,0.09423770756108273,0.15000000000000002,0.2,0.04423770756108272,0.24423770756108273,-0.05576229243891728,0.24470551123115025,0.0,1.0
2022-03-23,0.05,0.12261065859353301,0.15000000000000002,0.022610658593533006,0.17261065859353303,-0.07261065859353301,0.11684836615461573,0.0,1.0
2022-03-24,0.05,0.12177933378129874,0.15000000000000002,0.021779333781298732,0.17177933378129875,-0.07177933378129873,0.0008313248122342742,0.0,1.0
2022-03-25,0.1434110496851198,0.15000000000000002,0.15000000000000002,0.1434110496851198,0.29341104968511983,-0.006588950314880215,0.26519038346641854,0.0,1.0
2022-03-28,0.07463658794480403,0.1,0.1,0.07463658794480403,0.17463658794480402,-0.025363412055195975,0.11877446174031578,0.0,1.0
2022-03-29,0.14316458529551015,0.15000000000000002,0.15000000000000002,0.14316458529551015,0.29316458529551015,-0.006835414704489867,0.11852799735070613,0.0,1.0
2022-03-30,0.1427907450031743,0.15000000000000002,0.15000000000000002,0.1427907450031743,0.2927907450031743,-0.007209254996825731,0.00037384029233586413,0.0,1.0
2022-03-31,0.1019869611217405,0.1,0.1,0.1019869611217405,0.2019869611217405,0.001986961121740488,0.0908037838814338,0.0,1.0
2022-04-01,0.10204314879664497,0.1,0.1,0.10204314879664497,0.20204314879664498,0.002043148796644967,5.6187674904478735e-05,0.0,1.0
2022-04-04,0.10452984412366509,0.1,0.1,0.10452984412366509,0.2045298441236651,0.004529844123665083,0.0024866953270201164,0.0,1.0
2022-04-05,0.10605101522693941,0.1,0.1,0.10605101522693941,0.20605101522693942,0.006051015226939405,0.0015211711032743214,0.0,1.0
2022-04-06,0.1071147491187616,0.1,0.1,0.1071147491187616,0.2071147491187616,0.007114749118761601,0.0010637338918221967,0.0,1.0
2022-04-07,0.10702725161507907,0.1,0.1,0.10702725161507907,0.20702725161507907,0.007027251615079069,8.749750368253206e-05,0.0,1.0
2022-04-08,0.10698213227455261,0.1,0.1,0.10698213227455261,0.20698213227455262,0.006982132274552605,4.511934052646438e-05,0.0,1.0
2022-04-11,0.11303883872627342,0.1,0.15000000000000002,0.06303883872627342,0.21303883872627344,0.013038838726273413,0.0939432935482792,0.0,1.0
2022-04-12,0.10721461281277109,0.1,0.1,0.10721461281277109,0.2072146128127711,0.007214612812771082,0.09417577408649767,0.0,1.0
2022-04-13,0.13816503233954397,0.15000000000000002,0.2,0.08816503233954398,0.288165032339544,-0.011834967660456025,0.11904958047322711,0.0,1.0
2022-04-14,0.20445480752676579,0.15000000000000002,0.15000000000000002,0.20445480752676579,0.35445480752676584,0.054454807526765764,0.26628977518722186,0.0,1.0
2022-04-18,0.13685494908888124,0.1,0.15000000000000002,0.08685494908888125,0.23685494908888127,0.03685494908888125,0.21759985843788454,0.0,1.0
2022-04-19,0.13103881391261063,0.1,0.1,0.13103881391261063,0.23103881391261064,0.031038813912610624,0.09418386482372938,0.0,1.0
2022-04-20,0.19461060186179374,0.15000000000000002,0.15000000000000002,0.19461060186179374,0.34461060186179376,0.04461060186179372,0.11357178794918311,0.0,1.0
2022-04-21,0.19435904698467768,0.15000000000000002,0.15000000000000002,0.19435904698467768,0.3443590469846777,0.04435904698467766,0.0002515548771160614,0.0,1.0
2022-04-22,0.03352482727936019,0.05,0.05,0.03352482727936019,0.0835248272793602,-0.016475172720639815,0.2608342197053175,0.0,1.0
2022-04-25,0.03515894036496647,0.05,0.05,0.03515894036496647,0.08515894036496648,-0.01484105963503353,0.0016341130856062855,0.0,1.0
2022-04-26,0.03523736169652693,0.05,0.05,0.03523736169652693,0.08523736169652693,-0.014762638303473075,7.842133156045483e-05,0.0,1.0
2022-04-27,0.13713250896926932,0.1,0.1,0.13713250896926932,0.23713250896926932,0.03713250896926931,0.1518951472727424,0.0,1.0
2022-04-28,0.13448804395855218,0.1,0.1,0.13448804395855218,0.2344880439585522,0.03448804395855218,0.002644465010717134,0.0,1.0
2022-04-29,0.0744845400880344,0.05,0.1,0.0244845400880344,0.1244845400880344,0.0244845400880344,0.2100035038705178,0.0,1.0
