mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,0.007370137513182273,0.0001207890815561161,0.0009053447942822248,2.117941404695984,-0.004697691842298735,0.4426229508196721,0.053609503833999324,0.12480745142877561,0.8360655737704918,3.2701797338739587,0.008980170455736545,0.0016120364808134653,0.007368133974923081,51,0.5294117647058824
mean_reversion,0.002211748839060057,3.644420750857772e-05,0.0006770646189633889,0.8544736241940007,-0.0038530325040019298,0.4262295081967213,0.018658586764850254,0.11139951874338347,0.7868852459016393,1.1381737926558655,0.002771359174769276,0.0005482625167460347,0.0022230966580232413,48,0.5416666666666666
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
