date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,portfolio_vol_scale
2024-05-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14,0.05,0.034660144339837544,0.05,0.034660144339837544,0.08466014433983754,0.015339855660162459,0.08466014433983754,0.0,1.0
2024-05-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.08466014433983754,0.0,1.0
2024-05-16,0.05,0.034309875511175196,0.05,0.034309875511175196,0.08430987551117519,0.015690124488824807,0.08430987551117519,0.0,1.0
2024-05-17,0.05,0.034583837428665845,0.05,0.034583837428665845,0.08458383742866585,0.015416162571334158,0.0002739619174906491,0.0,1.0
2024-05-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.08458383742866585,0.0,1.0
2024-05-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-28,0.05,0.015275884295897262,0.05,0.015275884295897262,0.06527588429589726,0.03472411570410274,0.06527588429589726,0.0,1.0
2024-05-29,0.05,0.0156512243596517,0.05,0.0156512243596517,0.0656512243596517,0.0343487756403483,0.00037534006375443754,0.0,1.0
2024-05-30,0.05,0.015745498800384197,0.05,0.015745498800384197,0.0657454988003842,0.0342545011996158,9.427444073249747e-05,0.0,1.0
2024-05-31,0.1,0.08691633690306824,0.1,0.08691633690306824,0.18691633690306825,0.013083663096931764,0.12117083810268404,0.0,1.0
2024-06-03,0.05,0.08593611535122656,0.1,0.035936115351226545,0.13593611535122654,-0.035936115351226545,0.1509802215518417,0.0,1.0
2024-06-04,0.08284270449239609,0.1,0.1,0.08284270449239609,0.1828427044923961,-0.01715729550760392,0.21877881984362263,0.0,1.0
2024-06-05,0.03945223756623065,0.05,0.05,0.03945223756623065,0.08945223756623065,-0.010547762433769356,0.09339046692616544,0.0,1.0
2024-06-06,0.03812859968137019,0.05,0.05,0.03812859968137019,0.08812859968137018,-0.011871400318629814,0.0013236378848604582,0.0,1.0
2024-06-07,0.07603503195445542,0.05,0.1,0.026035031954455414,0.12603503195445542,0.026035031954455414,0.06209356772691478,0.0,1.0
2024-06-10,0.07540756288933408,0.05,0.1,0.02540756288933407,0.12540756288933408,0.02540756288933407,0.0006274690651213444,0.0,1.0
2024-06-11,0.07510796730503026,0.05,0.1,0.025107967305030256,0.12510796730503027,0.025107967305030256,0.0002995955843038134,0.0,1.0
2024-06-12,0.08455281529848366,0.05,0.1,0.034552815298483655,0.13455281529848367,0.034552815298483655,0.009444847993453399,0.0,1.0
2024-06-13,0.20806814087009057,0.15000000000000002,0.2,0.15806814087009055,0.35806814087009053,0.058068140870090545,0.22351532557160692,0.0,1.0
2024-06-14,0.20568340512100752,0.15000000000000002,0.2,0.15568340512100753,0.35568340512100755,0.05568340512100753,0.0023847357490830168,0.0,1.0
2024-06-17,0.15880388924216077,0.1,0.15000000000000002,0.10880388924216076,0.2588038892421608,0.05880388924216076,0.09687951587884677,0.0,1.0
2024-06-18,0.1567469399514746,0.15000000000000002,0.25,0.056746939951474604,0.3067469399514746,0.006746939951474601,0.15205694929068617,0.0,1.0
2024-06-20,0.1563847356952609,0.15000000000000002,0.25,0.05638473569526091,0.3063847356952609,0.006384735695260907,0.000362204256213694,0.0,1.0
2024-06-21,0.1698123821183241,0.2,0.35,0.019812382118324083,0.36981238211832407,-0.03018761788167592,0.13657235357693684,0.0,1.0
2024-06-24,0.1275916710458127,0.2,0.3,0.027591671045812713,0.3275916710458127,-0.07240832895418729,0.05777928892748863,0.0,1.0
2024-06-25,0.12845128130486683,0.15000000000000002,0.2,0.07845128130486682,0.27845128130486685,-0.02154871869513318,0.15085961025905412,0.0,1.0
2024-06-26,0.08275005673697908,0.1,0.1,0.08275005673697908,0.18275005673697908,-0.017249943263020928,0.10429877543211226,0.0,1.0
2024-06-27,0.08286057964557746,0.1,0.1,0.08286057964557746,0.18286057964557745,-0.01713942035442255,0.00011052290859837888,0.0,1.0
2024-06-28,0.08264588068680273,0.1,0.1,0.08264588068680273,0.18264588068680274,-0.017354119313197275,0.00021469895877472556,0.0,1.0
2024-07-01,0.11716661783001978,0.15000000000000002,0.15000000000000002,0.11716661783001978,0.2671666178300198,-0.032833382169980246,0.08452073714321705,0.0,1.0
2024-07-02,0.08138621202172261,0.1,0.1,0.08138621202172261,0.18138621202172261,-0.018613787978277396,0.08578040580829717,0.0,1.0
2024-07-03,0.08256228175519684,0.1,0.1,0.08256228175519684,0.18256228175519684,-0.01743771824480317,0.0011760697334742276,0.0,1.0
2024-07-05,0.08162435625980656,0.1,0.1,0.08162435625980656,0.18162435625980655,-0.018375643740193445,0.0009379254953902766,0.0,1.0
2024-07-08,0.12120978131745411,0.15000000000000002,0.15000000000000002,0.12120978131745411,0.2712097813174541,-0.028790218682545915,0.08958542505764755,0.0,1.0
2024-07-09,0.12031080469071535,0.15000000000000002,0.15000000000000002,0.12031080469071535,0.2703108046907154,-0.02968919530928467,0.0008989766267387539,0.0,1.0
2024-07-10,0.08475705577761958,0.1,0.1,0.08475705577761958,0.18475705577761958,-0.015242944222380428,0.08555374891309578,0.0,1.0
2024-07-11,0.03193945900519708,0.05,0.05,0.03193945900519708,0.08193945900519709,-0.01806054099480292,0.1028175967724225,0.0,1.0
2024-07-12,0.03183488245079477,0.05,0.05,0.03183488245079477,0.08183488245079477,-0.01816511754920523,0.00010457655440231084,0.0,1.0
2024-07-15,0.1,0.10261784662761514,0.15000000000000002,0.05261784662761513,0.20261784662761514,-0.0026178466276151266,0.1844527290784099,0.0,1.0
2024-07-16,0.1,0.09711504673343917,0.15000000000000002,0.047115046733439164,0.1971150467334392,0.0028849532665608385,0.005502799894175965,0.0,1.0
2024-07-17,0.05,0.03222981168794143,0.05,0.03222981168794143,0.08222981168794144,0.017770188312058573,0.11488523504549775,0.0,1.0
2024-07-18,0.05,0.027644991008652472,0.05,0.027644991008652472,0.07764499100865248,0.02235500899134753,0.004584820679288958,0.0,1.0
2024-07-19,0.05,0.02700976124878648,0.05,0.02700976124878648,0.07700976124878649,0.02299023875121352,0.0006352297598659906,0.0,1.0
2024-07-22,0.05,0.052218171027966026,0.1,0.00221817102796602,0.10221817102796603,-0.00221817102796602,0.07479159022082046,0.0,1.0
2024-07-23,0.05,0.05356638452218805,0.1,0.0035663845221880486,0.10356638452218805,-0.0035663845221880486,0.0013482134942220288,0.0,1.0
2024-07-24,0.05,0.054053081106454196,0.1,0.004053081106454189,0.1040530811064542,-0.004053081106454189,0.0004866965842661407,0.0,1.0
2024-07-25,0.034895034283572345,0.05,0.05,0.034895034283572345,0.08489503428357234,-0.015104965716427658,0.08894811539002653,0.0,1.0
2024-07-26,0.03569955486202791,0.05,0.05,0.03569955486202791,0.0856995548620279,-0.014300445137972094,0.0008045205784555642,0.0,1.0
2024-07-29,0.03439916258932815,0.05,0.05,0.03439916258932815,0.08439916258932816,-0.01560083741067185,0.001300392272699756,0.0,1.0
2024-07-30,0.03500748139224168,0.05,0.05,0.03500748139224168,0.08500748139224168,-0.014992518607758326,0.0006083188029135239,0.0,1.0
2024-07-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.08500748139224168,0.0,1.0
2024-08-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-02,0.05,0.06206350228115105,0.05,0.06206350228115105,0.11206350228115106,-0.01206350228115105,0.11206350228115106,0.0,1.0
