date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2023-05-22,1.0,1.0,1.0,0.0,,,1.0,,0.0,0.0,1.0,0.0
2023-05-23,1.0,0.0,0.0,,1.0,,1.0,,1.0,0.0,0.0,0.0
2023-05-24,0.0,,0.0,0.0,1.0,,0.0,,1.0,,0.0,
2023-05-25,1.0,,,1.0,1.0,,,,1.0,,1.0,
2023-05-26,1.0,,0.0,1.0,1.0,,1.0,,0.0,0.0,0.0,
2023-05-30,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
2023-05-31,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,,
2023-06-01,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,0.0,,
2023-06-02,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,,,
2023-06-05,1.0,0.0,1.0,0.0,,1.0,1.0,,1.0,,,
2023-06-06,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,,
2023-06-07,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,
2023-06-08,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,
2023-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,1.0,1.0,
2023-06-12,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,1.0,1.0,
2023-06-13,1.0,0.0,,0.0,0.0,0.0,1.0,,,0.0,1.0,
2023-06-14,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,0.0,
2023-06-15,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,1.0,0.0,
2023-06-16,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,
2023-06-20,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-21,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
2023-06-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0
2023-06-23,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,
2023-06-26,,1.0,,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,
2023-06-27,,1.0,,,1.0,0.0,1.0,1.0,,0.0,1.0,
2023-06-28,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-29,,1.0,,,0.0,0.0,1.0,1.0,,1.0,1.0,1.0
2023-06-30,,1.0,,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0
2023-07-03,,1.0,,,0.0,0.0,0.0,1.0,,0.0,1.0,1.0
2023-07-05,,0.0,,,1.0,1.0,0.0,0.0,,,0.0,0.0
2023-07-06,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0
2023-07-07,,,,,0.0,1.0,,1.0,,,,1.0
2023-07-10,,,,,0.0,1.0,0.0,1.0,,,1.0,1.0
2023-07-11,,1.0,,,1.0,1.0,0.0,1.0,,0.0,,0.0
2023-07-12,,0.0,,,0.0,0.0,,0.0,,1.0,,1.0
2023-07-13,,0.0,,,1.0,1.0,,1.0,,1.0,,0.0
2023-07-14,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-17,,1.0,,,1.0,0.0,0.0,,,,0.0,1.0
2023-07-18,,0.0,,,1.0,,,,,0.0,0.0,0.0
2023-07-19,,,,,1.0,,,,,1.0,1.0,1.0
2023-07-20,,,,,1.0,,0.0,1.0,0.0,1.0,0.0,1.0
2023-07-21,,1.0,,,0.0,1.0,,1.0,,0.0,1.0,1.0
2023-07-24,0.0,0.0,0.0,,1.0,,,1.0,0.0,0.0,0.0,0.0
2023-07-25,1.0,,1.0,,0.0,,,1.0,,1.0,0.0,1.0
2023-07-26,0.0,,0.0,,0.0,,,0.0,,1.0,1.0,0.0
2023-07-27,,1.0,,,0.0,,,0.0,1.0,0.0,1.0,1.0
2023-07-28,0.0,0.0,0.0,,1.0,,,0.0,1.0,1.0,1.0,0.0
2023-07-31,,1.0,,,0.0,1.0,,,0.0,0.0,1.0,
2023-08-01,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,
2023-08-02,1.0,0.0,0.0,,,0.0,,,0.0,0.0,1.0,
2023-08-03,1.0,0.0,,,0.0,0.0,,1.0,1.0,1.0,0.0,
2023-08-04,1.0,0.0,,,,1.0,,0.0,1.0,0.0,1.0,
2023-08-07,1.0,,1.0,,1.0,0.0,,1.0,0.0,,0.0,
2023-08-08,0.0,,0.0,,0.0,0.0,1.0,,1.0,,0.0,
2023-08-09,1.0,,0.0,,,1.0,1.0,1.0,0.0,,1.0,
2023-08-10,1.0,,,1.0,,0.0,0.0,1.0,1.0,,0.0,
2023-08-11,0.0,,,1.0,,0.0,0.0,1.0,1.0,0.0,,
2023-08-14,1.0,,,0.0,,1.0,0.0,0.0,1.0,,,
2023-08-15,1.0,0.0,,,1.0,1.0,1.0,0.0,0.0,,,0.0
2023-08-16,0.0,,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,,
