date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2025-10-20,,,,,1.0,,,1.0,1.0,1.0,,
2025-10-21,,,,1.0,0.0,,1.0,1.0,0.0,1.0,,1.0
2025-10-22,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
2025-10-23,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,
2025-10-24,,,0.0,0.0,1.0,,0.0,0.0,,1.0,,1.0
2025-10-27,,,0.0,,0.0,,0.0,1.0,,1.0,,1.0
2025-10-28,,,0.0,,0.0,1.0,0.0,1.0,,1.0,0.0,1.0
2025-10-29,1.0,0.0,,,1.0,0.0,0.0,0.0,,1.0,,1.0
2025-10-30,0.0,0.0,,,0.0,0.0,1.0,,,1.0,,0.0
2025-10-31,1.0,,,,1.0,,1.0,1.0,,0.0,,0.0
2025-11-03,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,0.0
2025-11-04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0
2025-11-05,,,0.0,,,1.0,0.0,0.0,,0.0,,0.0
2025-11-06,,1.0,,,,,0.0,0.0,,0.0,0.0,1.0
2025-11-07,,0.0,,,,0.0,,1.0,,1.0,0.0,1.0
2025-11-10,,0.0,,1.0,,,,1.0,,1.0,0.0,1.0
2025-11-11,,0.0,0.0,1.0,,,,0.0,1.0,1.0,,0.0
2025-11-12,,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0
2025-11-13,,,1.0,1.0,,,,1.0,1.0,0.0,1.0,0.0
2025-11-14,,,1.0,1.0,,,,1.0,1.0,0.0,0.0,1.0
2025-11-17,,,1.0,0.0,,,,1.0,1.0,0.0,0.0,1.0
2025-11-18,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,,0.0
2025-11-19,,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,,
2025-11-20,,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,,
2025-11-21,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,
2025-11-24,,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,,1.0
2025-11-25,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,,1.0
2025-11-26,0.0,0.0,,1.0,,,,0.0,0.0,0.0,,1.0
2025-11-28,,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,,1.0
2025-12-01,,,0.0,0.0,,,0.0,0.0,,1.0,,1.0
2025-12-02,1.0,,,0.0,,,,1.0,,1.0,,1.0
2025-12-03,0.0,1.0,,0.0,0.0,,,1.0,0.0,0.0,,1.0
2025-12-04,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,0.0
2025-12-05,,0.0,,1.0,1.0,,1.0,0.0,,0.0,,1.0
2025-12-08,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0
2025-12-09,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
2025-12-10,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,1.0
2025-12-11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0
2025-12-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,,1.0
2025-12-15,1.0,1.0,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0
2025-12-16,1.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0
2025-12-17,1.0,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0
2025-12-18,1.0,,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0
2025-12-19,1.0,,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0
2025-12-22,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0
2025-12-23,0.0,,,0.0,1.0,0.0,0.0,,1.0,,0.0,0.0
2025-12-24,0.0,,0.0,1.0,1.0,1.0,1.0,,1.0,,0.0,0.0
2025-12-26,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,,0.0,0.0
2025-12-29,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0
2025-12-30,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
2025-12-31,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,,
