mode,cum_return,mean_bar_return,bar_vol,sharpe,max_drawdown,hit_rate,turnover,avg_gross_exposure,active_rate,position_change_count,gross_pnl_sum,transaction_cost_sum,net_pnl_sum,active_observations,active_hit_rate
trend,-0.0020818585008535173,-3.355985655440769e-05,0.00032795249224585894,-1.6244615286179747,-0.003675978812889058,0.0967741935483871,0.00961874611329699,0.014575297831644171,0.20967741935483872,0.5963622590244134,-0.0017933673933227079,0.0002873437130505687,-0.002080711106373277,13,0.46153846153846156
mean_reversion,-0.008508618885461616,-0.0001347161182029645,0.0025088097278491974,-0.8524170065202732,-0.020244723416501742,0.4032258064516129,0.060477513582880546,0.24739037937236727,0.9354838709677419,3.749605842138594,-0.006483274986724182,0.0018691243418596192,-0.008352399328583799,58,0.43103448275862066
flat,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
